CustomerID,Gender,Amt_Purchased,Last_Purchase,Frequency,First_Purchase,ChildBks,YouthBks,CookBks,DIYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence
9980,1,129,22,1,22,0,0,1,0,0,0,0,0,0,0,0
9985,1,331,14,8,30,2,0,2,2,2,0,0,1,1,0,0
9997,1,199,14,5,34,3,0,1,0,0,1,0,0,0,0,0
10002,1,365,12,6,46,2,1,0,0,0,0,2,0,0,0,0
10012,1,80,18,2,24,1,0,1,0,0,0,0,0,0,0,0
10015,0,208,6,2,12,0,0,0,0,0,0,0,0,0,0,1
10016,1,46,14,2,20,1,0,0,1,0,0,0,0,0,0,0
10037,1,200,4,2,10,0,0,0,0,0,0,0,0,0,0,0
10038,0,406,4,12,68,3,2,2,2,1,0,0,1,0,0,0
10045,0,311,2,9,24,1,1,2,0,1,0,0,0,0,0,1
10047,1,458,6,11,48,3,0,1,1,1,2,0,1,0,1,0
10056,0,312,14,2,20,1,0,0,0,0,0,0,0,0,0,1
10059,1,203,2,2,6,0,0,0,0,0,0,0,0,0,0,1
10064,1,79,30,2,34,0,0,1,0,0,0,1,0,0,0,0
10066,1,170,32,8,54,2,1,0,2,1,0,2,0,0,0,0
10093,1,461,10,11,66,3,0,2,2,0,1,1,0,0,0,0
10099,1,210,30,2,34,0,1,0,0,0,1,0,0,0,1,0
10115,1,247,12,2,18,1,0,0,0,0,0,0,0,0,0,0
10131,0,247,14,3,22,1,0,1,0,0,1,0,0,0,0,0
10165,1,312,12,1,12,0,0,0,0,0,0,0,0,0,0,0
10169,1,69,4,2,10,0,0,0,0,0,0,0,0,0,0,0
10182,0,223,12,11,72,1,1,2,2,1,2,1,0,0,0,0
10183,1,99,4,1,4,0,0,0,0,0,0,0,0,0,0,0
10190,1,138,8,8,38,2,0,2,1,0,0,0,0,0,0,0
10191,1,227,20,2,26,0,0,0,0,0,0,2,0,0,0,0
10206,1,415,10,12,68,3,0,2,1,1,2,2,0,0,0,0
10207,1,276,32,7,64,1,0,5,0,1,0,0,1,0,0,0
10212,1,39,12,1,12,0,0,0,0,0,0,0,0,0,0,0
10223,1,165,12,1,12,0,0,0,0,0,0,0,0,0,0,0
10226,1,424,12,12,68,4,0,2,0,2,0,3,1,1,0,0
10228,1,257,14,3,22,2,1,0,0,0,0,0,0,0,0,0
10232,1,325,16,2,18,0,0,0,0,0,1,1,0,0,0,0
10238,1,247,14,12,64,2,0,2,1,1,0,5,1,0,0,0
10240,1,216,8,2,16,1,0,0,0,0,0,0,0,0,0,0
10248,0,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0
10254,0,275,24,1,24,1,0,0,0,0,0,0,0,0,0,0
10278,1,184,4,1,4,0,0,0,0,0,0,0,0,0,0,0
10285,1,303,18,2,22,0,0,0,1,0,0,1,0,0,0,0
10286,1,80,10,2,18,1,0,0,0,0,0,0,0,0,0,0
10289,1,263,16,2,22,0,0,1,1,0,0,0,0,0,0,0
10291,1,73,16,2,24,0,0,0,1,0,0,1,0,0,0,0
10293,1,46,8,1,8,0,0,0,0,0,0,0,0,0,0,0
10295,1,263,10,3,24,0,0,0,0,1,0,0,0,0,0,0
10314,1,282,10,7,28,0,2,1,1,1,1,0,0,0,0,0
10330,0,17,4,1,4,0,0,0,0,0,0,0,0,0,0,0
10340,1,407,14,8,34,1,1,1,1,1,1,2,0,0,0,0
10351,1,192,18,6,38,1,0,3,1,0,0,1,0,0,0,0
10356,0,233,8,2,14,1,0,0,0,0,0,0,0,0,0,0
10365,1,359,12,12,78,2,1,2,1,2,1,2,1,1,1,0
10370,1,300,12,2,18,1,0,0,0,0,0,0,0,0,0,0
10372,1,154,16,8,36,3,2,0,0,1,2,0,0,0,0,0
10386,1,195,10,1,10,0,0,0,0,0,0,0,0,0,0,0
10392,1,187,6,11,38,2,0,3,2,0,0,1,1,0,0,1
10403,1,314,12,2,16,1,0,0,0,0,0,0,0,0,0,0
10414,1,268,12,2,16,1,0,0,0,0,0,0,0,0,0,0
10420,1,123,2,2,8,0,0,0,0,0,0,0,0,0,0,0
10444,1,156,16,2,18,0,0,1,0,1,0,0,0,0,0,0
10447,1,226,2,1,2,0,0,0,0,0,0,0,0,0,0,0
10449,1,299,12,6,28,1,0,2,1,0,1,0,1,0,1,0
10457,1,255,4,1,4,0,0,0,0,0,0,0,0,0,0,0
10459,0,323,16,6,44,0,1,1,0,2,2,0,0,0,0,0
10477,1,133,6,2,12,0,0,0,0,0,0,0,0,0,0,0
10521,0,206,16,4,36,0,0,1,0,1,1,1,0,0,0,0
10529,1,310,30,2,36,0,0,0,1,0,1,0,0,0,0,1
10530,1,27,20,1,20,0,0,0,0,0,0,1,0,0,0,0
10541,1,189,4,11,30,0,1,0,0,0,1,1,0,0,1,1
10552,1,364,2,9,42,1,1,0,2,0,0,0,0,0,0,0
10570,1,92,8,4,30,0,1,1,0,0,0,1,0,0,0,0
10571,0,136,2,2,8,0,0,0,0,0,0,0,0,0,0,1
10577,1,167,8,2,14,1,0,0,0,0,0,0,0,0,0,1
10583,1,159,10,2,14,0,0,0,0,1,0,0,0,0,0,1
10591,0,72,10,1,10,0,0,0,0,0,0,0,0,0,0,0
10592,1,41,2,1,2,0,0,0,0,0,0,0,0,0,0,0
10602,1,194,10,3,16,0,0,1,0,0,0,0,0,0,0,0
10607,0,82,14,2,16,1,0,0,0,0,0,0,0,0,0,0
10619,1,132,16,6,30,2,1,0,1,0,1,1,0,0,0,1
10653,1,152,16,1,16,0,0,0,0,0,0,1,0,0,0,0
10654,0,207,4,11,60,1,1,3,1,2,0,0,1,2,0,0
10656,1,313,16,12,62,2,3,0,1,2,1,3,0,0,0,0
10669,1,259,14,2,22,0,0,2,0,0,0,0,1,0,0,0
10689,1,127,2,3,12,0,0,0,0,0,0,0,0,0,0,0
10695,1,346,2,10,52,2,1,2,0,0,2,2,0,0,0,0
10696,1,220,2,2,6,0,0,0,0,0,0,0,0,0,0,0
10698,0,296,14,1,14,0,0,0,0,0,0,0,0,0,0,0
10700,0,116,14,2,20,1,0,1,0,0,0,0,1,0,0,0
10709,1,160,18,2,26,0,0,1,0,1,0,0,0,0,0,0
10728,1,332,8,7,42,3,0,1,0,0,1,1,1,0,1,0
10733,0,207,4,2,12,0,0,0,0,0,0,0,0,0,0,0
10740,1,51,36,1,36,0,0,0,1,0,0,0,0,0,0,0
10741,1,239,16,1,16,1,0,0,0,0,0,0,0,0,0,0
10744,1,72,8,1,8,0,0,0,0,0,0,0,0,0,0,0
10749,1,362,2,6,20,1,0,0,0,0,0,1,0,0,0,0
10779,1,108,14,1,14,0,0,1,0,0,0,0,0,0,0,0
10780,1,97,6,2,12,0,0,0,0,0,0,0,0,0,0,0
10783,0,86,2,1,2,0,0,0,0,0,0,0,0,0,0,0
10786,0,291,4,7,40,0,2,0,1,0,1,0,0,0,0,1
10800,1,262,28,10,80,3,0,2,3,0,1,1,1,0,1,0
10806,1,415,12,9,60,1,0,2,2,1,2,0,0,0,0,0
10811,1,177,14,1,14,0,0,1,0,0,0,0,0,0,0,0
10812,1,174,14,4,28,2,0,0,1,0,1,0,0,0,0,0
10820,1,81,12,2,20,1,0,0,0,0,0,0,0,0,0,0
10826,1,42,32,2,36,0,0,0,0,0,1,1,0,0,0,0
10829,0,318,4,7,44,0,1,2,1,1,1,0,1,1,1,0
10832,1,195,16,2,18,1,0,1,0,0,0,0,0,0,0,0
10835,1,235,2,10,52,2,2,2,0,0,0,2,0,0,0,1
10844,0,72,8,4,20,0,1,1,0,1,0,0,0,0,0,0
10845,1,291,14,1,14,1,0,0,0,0,0,0,0,0,0,0
10848,1,173,10,1,10,0,0,0,0,0,0,0,0,0,0,0
10850,1,193,34,11,82,5,0,3,0,0,2,1,1,0,2,0
10869,0,273,2,4,12,0,0,0,0,0,0,0,0,0,0,0
10877,1,220,34,2,42,1,0,0,0,1,0,0,0,0,0,0
10891,1,306,12,2,18,0,1,0,0,0,0,0,0,0,0,0
10899,1,136,10,3,26,1,0,1,0,0,0,0,0,0,0,0
10909,1,375,8,9,38,2,1,0,1,1,1,1,0,0,0,0
10915,1,52,8,2,10,0,0,0,0,0,0,0,0,0,0,0
10918,0,338,6,8,54,1,2,2,1,0,1,0,1,0,0,0
10919,0,310,16,2,18,0,0,1,0,0,0,1,0,0,0,0
10928,1,95,32,2,40,0,0,0,1,0,1,0,0,0,1,0
10934,1,203,2,2,4,0,0,0,0,0,0,0,0,0,0,0
10935,1,152,12,2,18,0,1,0,0,0,0,0,0,0,0,0
10936,1,178,8,2,12,0,0,0,0,0,0,0,0,0,0,0
10950,0,270,4,2,6,0,0,0,0,0,0,0,0,0,0,1
10952,1,202,4,12,72,1,1,0,1,2,2,0,0,0,0,1
10955,0,293,10,1,10,0,0,0,0,0,0,0,0,0,0,0
10956,1,207,24,2,30,1,1,0,0,0,0,0,0,0,0,0
10957,1,263,12,2,20,0,0,1,0,0,0,0,0,0,0,0
10960,0,67,10,1,10,0,0,0,0,0,0,0,0,0,0,0
10963,1,295,10,1,10,0,0,0,0,0,0,0,0,0,0,0
10964,1,175,14,11,68,2,3,3,2,1,0,0,0,0,0,0
10978,1,294,10,3,22,0,0,1,1,0,0,0,0,0,0,0
10999,1,268,8,1,8,0,0,0,0,0,0,0,0,0,0,0
11007,1,39,30,1,30,0,0,1,0,0,0,0,0,0,0,0
11009,1,94,10,1,10,0,0,0,0,0,0,0,0,0,0,0
11010,0,216,2,9,46,2,1,2,0,2,0,1,1,1,0,0
11012,0,97,20,1,20,0,0,1,0,0,0,0,0,0,0,0
11045,1,24,14,1,14,0,0,1,0,0,0,0,0,0,0,0
11050,0,334,2,7,26,0,0,3,1,0,0,0,1,0,0,0
11055,1,329,2,2,6,0,0,0,0,0,0,0,0,0,0,0
11061,0,313,12,2,20,0,0,1,0,0,0,0,0,0,0,0
11064,1,240,16,1,16,1,0,0,0,0,0,0,0,0,0,0
11065,1,432,16,9,38,0,2,5,1,0,0,1,0,0,0,0
11076,0,54,16,1,16,0,0,0,0,0,1,0,0,0,0,0
11088,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0
11097,1,305,30,1,30,0,0,0,0,1,0,0,0,0,0,0
11111,1,134,12,1,12,0,0,0,0,0,0,0,0,0,0,0
11113,1,101,16,2,22,0,0,1,0,1,0,0,0,0,0,0
11118,1,318,6,2,14,1,0,0,0,0,0,0,0,0,0,0
11124,1,347,20,9,60,1,2,2,1,2,1,0,0,0,0,0
11131,1,55,12,1,12,0,0,0,0,0,0,0,0,0,0,0
11133,1,71,2,2,4,0,0,0,0,0,0,0,0,0,0,0
11138,1,292,12,1,12,0,0,0,0,0,0,0,0,0,0,0
11150,1,37,28,2,32,0,0,0,0,1,1,0,0,0,0,0
11179,1,133,16,4,36,1,0,1,1,0,0,1,0,0,0,0
11186,1,152,4,1,4,0,0,0,0,0,0,0,0,0,0,0
11203,1,112,4,1,4,0,0,0,0,0,0,0,0,0,0,0
11216,1,179,16,3,34,0,1,2,0,0,0,0,0,0,0,0
11220,0,23,14,1,14,0,0,0,0,1,0,0,0,0,0,0
11234,0,337,10,10,66,3,1,2,0,0,1,2,0,0,0,0
11249,1,109,2,1,2,0,0,0,0,0,0,0,0,0,0,1
11274,1,21,14,1,14,0,0,1,0,0,0,0,0,0,0,0
11289,0,160,6,5,22,0,0,1,1,0,0,0,0,0,0,0
11294,1,116,20,5,46,0,1,2,0,1,1,0,1,0,0,0
11295,1,135,8,4,22,0,0,2,0,0,1,0,0,0,0,0
11311,1,182,10,4,34,1,0,0,2,0,0,0,0,0,0,0
11314,1,298,10,1,10,0,0,0,0,0,0,0,0,0,0,0
11315,0,316,26,8,72,1,1,1,1,1,2,1,0,0,0,1
11342,0,142,14,3,26,1,1,1,0,0,0,0,0,0,0,0
11343,1,121,8,1,8,0,0,0,0,0,0,0,0,0,0,0
11363,0,118,8,2,16,0,0,1,0,0,0,0,0,0,0,0
11370,1,293,8,2,12,0,0,0,0,0,0,0,0,0,0,0
11393,1,166,8,11,56,1,3,1,0,2,0,1,0,0,0,0
11396,1,269,10,5,32,2,0,1,0,0,0,0,0,0,0,0
11401,1,258,6,2,10,0,0,0,0,0,0,0,0,0,0,0
11406,0,397,10,9,50,0,1,2,0,0,3,2,0,0,0,1
11434,1,199,14,2,18,0,0,0,1,0,1,0,0,0,0,0
11439,0,56,14,1,14,0,0,0,0,0,0,0,0,0,0,0
11455,1,234,2,1,2,0,0,0,0,0,0,0,0,0,0,0
11456,1,185,14,8,54,2,1,1,3,0,0,1,1,0,0,0
11457,1,46,10,2,14,1,0,0,0,0,0,0,0,0,0,0
11461,1,41,2,2,10,0,0,0,0,0,0,0,0,0,0,0
11484,1,34,14,1,14,0,0,0,0,1,0,0,0,0,0,0
11486,1,193,14,2,18,1,1,0,0,0,0,0,0,0,0,0
11487,1,156,12,1,12,0,0,0,0,0,0,0,0,0,0,0
11491,1,216,16,2,18,1,0,0,0,0,0,1,0,0,0,0
11495,1,240,10,1,10,0,0,0,0,0,0,0,0,0,0,0
11499,1,107,22,1,22,0,0,0,0,0,0,1,0,0,0,0
11504,1,232,26,1,26,0,0,1,0,0,0,0,0,0,0,0
11520,1,199,22,5,50,0,1,2,0,0,1,1,0,0,0,0
11536,0,395,10,11,36,4,2,1,0,0,0,1,1,0,0,0
11548,0,201,22,2,28,2,0,0,0,0,0,0,0,0,0,0
11550,0,319,22,11,50,2,1,1,4,1,1,1,0,0,0,0
11551,1,81,4,2,10,0,0,0,0,0,0,0,0,0,0,1
11554,0,79,26,1,26,0,0,0,0,0,0,1,0,0,0,0
11558,1,281,2,2,8,0,0,0,0,0,0,0,0,0,0,0
11572,1,222,8,1,8,0,0,0,0,0,0,0,0,0,0,0
11584,1,73,14,1,14,0,0,1,0,0,0,0,0,0,0,0
11586,0,206,14,11,64,2,1,3,2,1,1,1,2,0,0,0
11588,1,215,12,1,12,0,0,0,0,0,0,0,0,0,0,0
11592,1,140,10,2,14,0,1,0,0,0,0,0,0,0,0,0
11608,0,182,12,2,18,0,0,1,0,0,0,0,0,0,0,0
11610,1,196,16,4,32,1,2,1,0,0,0,0,0,0,0,0
11617,1,99,14,4,32,2,0,1,1,0,0,0,0,0,0,0
11620,1,115,4,2,6,0,0,0,0,0,0,0,0,0,0,0
11622,1,83,16,1,16,0,0,1,0,0,0,0,0,0,0,0
11627,1,287,6,3,22,0,1,0,0,0,0,1,0,0,0,0
11635,1,156,14,6,32,2,0,1,1,2,0,0,0,0,0,0
11652,1,25,30,1,30,0,0,0,0,0,0,1,0,0,0,0
11654,1,60,2,2,10,0,0,0,0,0,0,0,0,0,0,0
11655,1,77,4,1,4,0,0,0,0,0,0,0,0,0,0,0
11682,1,275,14,3,20,1,0,2,0,0,0,0,1,0,0,0
11685,0,314,28,7,62,0,1,4,0,1,1,0,0,0,0,0
11697,1,289,12,12,60,1,2,3,1,2,1,1,0,0,0,0
11702,1,256,10,9,32,0,1,2,3,0,0,0,0,0,0,0
11712,1,140,6,1,6,0,0,0,0,0,0,0,0,0,0,0
11720,1,267,16,2,20,1,0,0,0,0,1,0,0,0,0,0
11726,0,265,2,2,10,0,0,0,0,0,0,0,0,0,0,0
11727,1,100,16,2,20,1,0,0,1,0,0,0,0,0,0,0
11730,0,125,14,2,16,0,0,0,0,0,0,1,0,0,0,0
11734,1,326,4,2,6,0,0,0,0,0,0,0,0,0,0,0
11740,1,197,6,1,6,0,0,0,0,0,0,0,0,0,0,0
11741,0,243,14,11,78,3,1,5,0,0,2,0,1,0,1,0
11750,1,343,10,11,58,3,2,2,0,1,0,2,0,0,0,0
11753,1,152,14,6,36,2,0,0,2,0,0,2,0,0,0,0
11788,1,235,18,8,50,1,0,4,1,0,1,1,1,0,0,0
11797,1,302,8,1,8,0,0,0,0,0,0,0,0,0,0,0
11811,0,281,16,11,40,0,1,2,3,2,2,1,0,0,0,0
11813,1,153,12,2,18,0,0,0,1,0,0,0,0,0,0,0
11815,1,178,10,2,14,1,0,0,0,0,0,0,0,0,0,0
11817,1,219,8,1,8,0,0,0,0,0,0,0,0,0,0,0
11826,0,39,4,1,4,0,0,0,0,0,0,0,0,0,0,0
11858,1,335,10,12,72,2,1,1,2,1,2,2,0,0,0,1
11865,1,370,14,12,68,2,1,3,2,0,1,2,0,0,0,0
11867,1,292,36,2,40,0,0,0,0,2,0,0,0,1,0,0
11870,0,267,8,10,60,2,0,1,1,1,1,1,0,1,0,1
11877,1,80,34,1,34,0,0,0,0,0,0,1,0,0,0,0
11878,0,246,10,6,22,1,1,1,1,1,0,0,1,1,0,0
11886,0,98,10,1,10,0,0,0,0,0,0,0,0,0,0,1
11888,1,65,14,1,14,1,0,0,0,0,0,0,0,0,0,0
11889,1,366,10,9,36,0,1,4,0,1,0,1,0,0,0,0
11896,1,429,14,11,74,2,1,3,2,1,1,1,0,0,0,0
11901,1,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0
11923,1,121,16,6,36,0,2,2,2,0,0,0,1,0,0,0
11937,1,140,6,1,6,0,0,0,0,0,0,0,0,0,0,0
11941,0,257,22,1,22,0,0,0,1,0,0,0,0,0,0,0
11943,1,274,16,2,24,0,0,1,0,0,1,0,0,0,0,0
11960,1,43,2,2,4,0,0,0,0,0,0,0,0,0,0,1
11965,1,62,8,2,12,0,0,0,0,0,0,0,0,0,0,0
11967,0,165,14,2,16,1,0,0,1,0,0,0,0,0,0,0
11978,1,36,16,2,20,0,0,1,0,0,1,0,0,0,0,0
11980,1,319,10,10,70,1,1,0,2,1,1,3,0,0,0,0
11994,0,293,12,2,14,1,0,0,0,0,0,0,0,0,0,0
11996,1,163,28,2,32,1,0,0,0,0,1,0,0,0,0,0
12000,0,270,4,1,4,0,0,0,0,0,0,0,0,0,0,0
12006,1,132,34,5,62,2,0,3,0,0,0,0,0,0,0,0
12008,1,131,12,5,38,1,0,2,0,0,1,0,0,0,0,0
12011,1,274,20,7,52,3,0,1,2,1,0,0,0,0,0,0
12014,0,263,10,1,10,0,0,0,0,0,0,0,0,0,0,0
12018,1,204,14,12,60,4,1,3,1,0,1,2,2,0,0,0
12020,1,218,2,11,26,2,1,1,1,0,0,0,0,0,0,0
12026,0,102,16,1,16,0,0,1,0,0,0,0,0,0,0,0
12036,0,71,4,2,10,0,0,0,0,0,0,0,0,0,0,0
12042,1,152,16,2,22,1,0,1,0,0,0,0,0,0,0,0
12064,1,183,8,2,14,0,0,0,1,0,0,0,0,0,0,0
12065,1,88,16,2,22,0,0,0,0,0,1,1,0,0,0,0
12088,1,145,4,2,8,0,0,0,0,0,0,0,0,0,0,0
12092,0,59,14,2,22,1,0,0,1,0,0,0,0,0,0,0
12098,1,200,30,4,44,1,1,1,0,0,0,1,1,0,0,0
12106,1,199,12,1,12,0,0,0,0,0,0,0,0,0,0,0
12108,1,126,4,5,28,3,0,1,0,0,0,0,0,0,0,0
12121,1,232,30,1,30,0,0,0,0,0,1,0,0,0,0,0
12142,0,415,16,10,70,3,1,1,1,1,0,3,0,0,0,0
12149,0,267,10,9,34,2,0,2,1,1,0,2,0,0,0,1
12161,0,124,2,1,2,0,0,0,0,0,0,0,0,0,0,0
12166,1,254,12,3,26,0,1,1,0,0,0,0,0,0,0,0
12183,0,131,14,7,28,3,1,2,0,1,0,0,1,0,0,0
12184,0,324,14,2,22,0,0,1,0,0,1,0,0,0,0,0
12190,0,128,14,2,20,0,0,0,0,1,0,0,0,0,0,0
12192,1,300,4,8,44,1,3,0,0,1,1,0,0,1,1,1
12202,1,250,34,12,68,1,1,1,1,2,1,5,0,0,0,0
12205,0,215,10,1,10,0,0,0,0,0,0,0,0,0,0,0
12232,1,128,10,6,24,0,0,1,1,1,0,1,0,0,0,0
12244,0,403,10,9,46,1,1,2,1,0,2,1,0,0,0,1
12258,1,171,16,2,18,1,0,0,0,1,0,0,0,0,0,0
12262,0,214,2,2,8,0,0,0,0,0,0,0,0,0,0,0
12267,1,304,10,1,10,0,0,0,0,0,0,0,0,0,0,0
12271,0,160,4,3,10,0,0,0,0,0,0,0,0,0,0,0
12272,1,298,8,1,8,0,0,0,0,0,0,0,0,0,0,0
12298,1,224,10,6,36,2,0,1,1,0,1,0,0,0,0,0
12309,0,444,2,12,60,2,1,3,1,1,2,0,1,0,0,0
12320,1,65,14,1,14,0,0,0,0,0,0,0,0,0,0,0
12321,0,124,12,2,14,0,0,0,1,0,0,0,0,0,0,0
12338,1,280,14,2,22,1,0,1,0,0,0,0,0,0,0,0
12344,0,296,10,6,44,1,0,2,1,1,0,0,1,0,0,0
12348,0,192,8,2,16,0,0,1,0,0,0,0,0,0,0,1
12359,0,279,12,1,12,0,0,0,0,0,0,0,0,0,0,0
12361,1,192,14,1,14,0,0,0,0,0,1,0,0,0,0,1
12365,1,236,14,1,14,0,1,0,0,0,0,0,0,0,0,0
12366,1,270,16,4,36,2,1,1,0,0,0,0,0,0,0,0
12384,0,252,14,2,16,1,0,1,0,0,0,0,0,0,0,0
12388,0,225,30,1,30,1,0,0,0,0,0,0,0,0,0,0
12394,1,147,14,1,14,0,0,0,0,0,1,0,0,0,0,1
12400,1,387,30,12,80,2,1,3,2,1,1,2,0,0,0,0
12407,0,188,28,2,30,0,1,1,0,0,0,0,0,0,0,0
12424,1,23,10,1,10,0,0,0,0,0,0,0,0,0,0,0
12427,1,43,16,2,22,1,0,0,0,1,0,0,0,0,0,0
12428,0,194,10,6,22,0,0,1,0,2,0,0,1,1,0,1
12450,1,29,16,1,16,0,0,1,0,0,0,0,0,0,0,0
12452,0,285,16,2,22,0,0,0,0,0,0,2,0,0,0,0
12457,1,311,18,1,18,0,0,1,0,0,1,0,0,0,0,0
12478,1,269,10,1,10,0,0,0,0,0,0,2,0,0,0,0
12481,1,103,18,4,34,1,1,2,0,0,0,0,0,0,0,0
12503,1,230,20,2,24,0,0,0,0,0,0,1,1,0,0,0
12510,0,176,6,2,8,0,0,0,0,0,0,0,0,0,0,0
12529,1,125,6,5,20,0,0,0,1,0,0,0,0,0,0,0
12534,0,255,10,2,16,0,0,0,0,0,0,0,0,0,0,0
12547,0,67,8,1,8,0,0,0,0,0,0,0,0,0,0,0
12555,0,161,10,7,34,0,1,0,1,1,0,2,0,0,0,0
12559,1,356,12,9,62,1,1,2,1,0,1,0,0,0,0,0
12560,0,297,12,1,12,0,0,0,0,0,0,1,0,0,0,0
12562,1,177,2,1,2,0,0,0,0,0,0,0,0,0,0,0
12565,0,286,4,1,4,0,0,0,0,0,0,0,0,0,0,0
12568,1,214,22,8,56,3,0,2,0,1,0,0,0,0,0,0
12573,1,376,10,7,40,0,1,1,2,0,0,2,0,0,1,0
12581,1,192,12,1,12,0,0,0,0,0,0,0,0,0,0,0
12582,1,102,16,1,16,0,0,0,1,0,0,0,0,0,0,0
12583,1,201,14,2,20,1,0,0,0,1,1,2,0,0,0,0
12599,0,210,12,4,34,1,0,0,1,1,1,0,0,0,0,0
12603,1,291,4,2,10,0,0,0,0,0,0,1,0,0,0,0
12613,1,75,10,4,18,0,0,0,0,0,0,0,1,0,0,0
12621,1,285,10,2,14,0,1,0,0,0,1,0,1,0,0,0
12643,1,201,6,10,38,2,2,1,1,0,0,2,0,0,0,1
12646,1,105,16,2,22,1,0,0,1,0,0,0,1,0,0,0
12647,0,266,2,12,46,2,0,2,1,2,0,1,2,0,0,1
12653,1,323,10,7,46,1,1,1,1,1,0,1,0,0,0,1
12659,0,258,6,2,10,0,0,0,0,0,0,0,0,0,0,0
12660,0,208,6,11,50,3,2,0,1,1,0,0,0,0,1,0
12671,0,351,30,8,60,4,2,1,0,0,0,0,0,0,1,0
12676,1,368,12,11,62,3,0,3,1,1,0,2,0,0,0,0
12687,0,362,12,9,36,1,0,2,1,0,0,1,0,0,1,0
12689,0,310,6,11,68,2,0,3,2,0,0,0,0,0,0,1
12703,1,229,18,9,38,0,1,3,1,0,0,1,0,0,0,0
12707,0,83,14,2,20,0,0,1,1,0,0,0,2,0,0,0
12717,0,218,14,1,14,0,0,0,0,0,2,0,2,0,0,0
12723,1,66,14,2,22,2,0,0,0,0,1,0,2,0,0,1
12726,0,101,10,2,14,1,0,0,0,0,2,0,0,0,0,1
12730,1,193,8,5,36,0,0,1,0,1,1,0,0,0,1,0
12736,0,393,36,12,64,1,3,2,3,0,2,1,0,0,0,1
12748,1,176,30,9,68,0,2,1,5,0,0,0,0,0,0,0
12756,1,317,2,2,4,0,0,0,0,0,0,0,0,0,0,0
12765,1,341,12,11,50,4,1,3,1,1,0,2,0,0,1,0
12770,1,359,2,11,66,4,1,3,1,0,0,1,0,0,0,0
12779,1,302,10,2,12,0,0,0,0,0,0,0,0,0,0,0
12782,1,281,16,6,40,1,1,2,0,1,0,2,0,0,0,1
12795,0,54,16,2,18,0,0,1,0,1,0,0,0,0,0,0
12800,0,335,20,8,56,1,1,3,1,0,0,1,1,0,0,1
12821,1,243,16,2,24,0,0,0,1,1,0,0,0,0,0,0
12822,0,202,8,2,12,0,0,0,0,0,0,0,0,0,0,0
12826,1,225,22,9,70,1,1,3,1,1,0,1,0,0,0,0
12843,1,269,24,1,24,1,0,0,0,0,0,2,0,0,0,0
12859,1,124,10,2,12,0,0,0,0,0,0,0,1,0,0,0
12860,1,267,10,11,40,1,1,3,2,1,0,0,1,0,0,0
12875,1,310,2,1,2,0,0,0,0,0,0,0,0,0,0,0
12881,1,301,12,1,12,0,0,0,0,0,0,0,0,0,0,0
12896,0,184,10,1,10,0,0,0,0,0,0,0,0,0,0,0
12902,1,224,14,7,38,1,0,1,1,1,1,0,0,0,0,0
12904,1,326,14,8,38,1,3,1,0,1,0,0,0,0,0,0
12910,1,154,16,6,44,0,0,1,1,0,0,0,0,0,2,0
12915,1,202,4,1,4,0,0,0,0,0,0,0,0,0,0,0
12923,0,118,8,2,14,1,0,0,0,0,0,0,0,0,0,0
12938,1,311,10,2,16,0,0,0,1,0,0,0,0,0,0,0
12952,0,167,2,1,2,0,0,0,0,0,0,0,0,0,0,0
12956,1,323,12,7,26,2,1,1,0,0,0,1,0,0,0,1
12957,1,123,12,8,52,0,0,2,1,1,0,0,0,0,0,0
12978,0,293,14,2,18,0,0,1,1,0,0,0,0,0,0,0
12982,1,312,10,2,16,1,0,0,0,0,0,0,0,0,0,0
12984,0,178,28,10,84,2,0,3,1,0,0,1,0,0,0,1
12992,1,238,10,1,10,0,0,0,0,0,0,2,1,0,0,1
12995,1,21,2,1,2,0,0,0,0,0,3,0,0,0,0,0
13002,1,222,12,3,24,0,0,1,0,0,0,1,0,0,0,0
13004,0,332,28,5,44,2,0,0,1,1,0,1,0,0,2,0
13011,1,330,16,3,22,0,0,1,0,1,0,0,0,0,0,0
13015,1,209,16,1,16,1,0,0,0,0,0,0,1,0,0,0
13031,0,158,12,1,12,0,0,0,0,0,1,0,0,0,0,0
13032,1,346,32,10,58,2,1,1,1,3,0,1,0,0,0,0
13039,0,166,14,2,16,0,1,0,0,0,0,0,0,0,0,0
13090,1,108,6,5,34,0,2,0,0,1,0,0,0,0,0,0
13094,0,293,22,2,28,2,0,0,0,0,0,0,0,0,0,0
13095,1,422,34,12,90,2,1,6,0,1,0,1,0,0,0,0
13104,0,292,16,5,38,2,0,1,0,0,2,0,1,0,0,0
13113,1,155,20,5,36,1,1,1,1,0,0,1,1,0,1,1
13115,1,126,26,1,26,1,0,0,0,0,1,0,0,0,0,1
13126,1,395,6,12,74,1,1,4,0,1,0,0,0,0,0,0
13130,0,52,20,3,36,1,0,0,1,0,2,0,1,0,1,0
13137,1,129,2,8,46,1,0,1,1,0,0,0,0,0,0,0
13138,1,290,8,2,16,0,0,0,0,1,0,0,0,0,0,0
13157,1,167,8,1,8,0,0,0,0,0,0,0,0,0,0,0
13172,1,34,28,1,28,0,1,0,0,0,0,0,0,0,0,0
