Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11,last_donation
107913,1,0,0,0,0,0,0,0,0,0,0,0,0
107914,1,1,0,1,1,1,1,1,1,1,1,1,10
107915,1,1,0,0,0,0,0,0,0,0,0,0,1
107916,1,0,1,1,1,1,1,1,1,1,1,1,10
107917,1,1,1,1,1,1,1,1,1,1,1,1,10
107918,1,0,0,0,0,0,0,0,0,0,0,0,0
107919,1,0,0,1,1,1,0,1,0,1,1,1,10
107920,1,1,0,0,0,0,0,0,0,0,0,0,1
107921,1,0,0,0,0,0,0,0,0,0,0,0,0
107922,1,1,1,0,0,0,0,0,0,1,0,0,9
107923,1,1,0,0,1,0,0,0,0,0,0,0,4
107924,1,1,0,0,0,0,0,0,0,0,0,0,1
107925,1,0,0,1,1,1,1,1,0,0,0,0,7
107926,1,0,1,1,0,0,0,0,1,0,1,0,10
107927,1,0,0,0,0,0,0,0,0,0,0,0,0
107928,1,1,1,1,0,0,0,0,0,0,0,0,3
107929,1,1,0,0,0,0,0,0,0,0,0,0,1
107930,1,1,1,1,1,1,0,0,0,0,0,0,5
107931,1,0,0,0,0,0,0,0,0,0,0,0,0
107932,1,1,1,1,1,0,1,0,0,1,1,0,10
107933,1,1,1,1,1,1,1,1,1,1,1,1,10
107934,1,1,1,1,1,0,0,0,0,0,0,0,4
107935,1,0,0,0,0,0,0,0,0,0,0,0,0
107936,1,0,0,0,1,1,1,1,1,1,1,1,10
107937,1,1,1,1,1,1,1,0,0,1,0,1,9
107938,1,1,1,1,1,1,1,1,1,1,0,0,9
107939,1,1,1,1,1,1,1,1,1,1,1,1,10
107940,1,0,0,0,0,0,0,0,0,0,0,0,0
107941,1,1,1,1,0,0,0,0,0,0,0,0,3
107942,1,1,1,0,0,0,0,0,0,0,0,0,2
107943,1,1,1,1,1,1,1,1,1,0,1,0,10
107944,1,1,1,1,1,0,0,0,0,0,0,0,4
107945,1,0,0,0,1,0,0,1,1,0,0,0,8
107946,1,1,0,0,0,1,1,0,0,1,0,1,9
107947,1,1,1,1,1,1,1,1,1,1,1,1,10
107948,1,1,0,0,0,0,0,0,1,0,0,0,8
107949,1,0,0,0,0,0,0,0,0,0,0,0,0
107950,1,1,0,0,0,0,0,0,0,0,0,0,1
107951,1,0,0,0,0,0,0,0,0,0,0,0,0
107952,1,0,0,0,0,0,0,0,0,0,0,0,0
107953,1,0,1,1,0,1,1,1,1,1,1,1,10
107954,1,0,0,0,0,0,0,0,0,0,0,0,0
107955,1,1,1,1,1,1,1,1,1,1,1,1,10
107956,1,1,0,1,0,0,0,0,0,0,0,0,3
107957,1,0,0,0,0,0,0,0,0,0,0,0,0
107958,1,0,0,0,0,0,0,0,0,0,0,0,0
107959,1,0,0,0,0,0,0,0,0,0,0,0,0
107960,1,1,0,0,0,0,0,0,0,0,0,0,1
107961,1,0,1,1,1,1,0,1,1,1,1,1,10
107962,1,1,1,0,0,0,0,0,0,0,0,0,2
107963,1,1,1,1,1,1,1,1,1,0,0,0,8
107964,1,0,0,0,0,0,0,0,0,0,0,0,0
107965,1,1,1,1,1,1,1,0,0,0,1,0,10
107966,1,0,0,0,0,0,0,0,0,0,0,0,0
107967,1,0,0,0,0,0,0,0,0,0,0,0,0
107968,1,1,0,1,1,0,1,0,1,0,1,0,10
107969,1,0,0,0,0,0,0,0,0,0,1,0,10
107970,1,1,1,1,1,0,0,0,0,0,0,0,4
107971,1,0,0,0,0,0,0,0,0,0,0,0,0
107972,1,0,0,0,0,0,0,0,0,0,0,0,0
107973,1,1,1,1,1,1,1,1,1,1,1,1,10
107974,1,0,0,0,1,1,0,1,1,1,1,1,10
107975,1,0,0,0,0,0,0,0,0,0,0,0,0
107976,1,0,0,0,0,0,0,0,0,0,0,0,0
107977,1,1,1,1,1,1,1,1,1,1,1,0,10
107978,1,1,1,1,1,1,1,1,0,1,0,1,9
107979,1,0,1,0,0,0,0,0,0,0,0,0,2
107980,1,0,0,0,0,0,0,0,0,0,0,0,0
107981,1,1,1,1,1,1,0,0,0,0,0,0,5
107982,1,1,1,1,1,1,1,1,1,1,1,1,10
107983,1,1,1,1,1,1,1,1,1,1,1,1,10
107984,1,0,0,0,0,0,0,0,0,0,0,0,0
107985,1,0,0,0,0,0,0,0,0,0,0,0,0
107986,1,0,1,1,1,1,0,1,0,0,1,0,10
107987,1,1,1,1,1,1,0,0,0,0,0,0,5
107988,1,1,1,1,1,1,1,1,0,0,1,1,10
107989,1,1,0,0,0,1,1,1,1,1,1,1,10
107990,1,1,0,0,0,0,0,0,0,0,0,0,1
107991,1,1,1,1,0,0,0,0,0,0,0,0,3
107992,1,0,0,0,0,0,0,0,0,0,0,0,0
107993,1,1,1,0,0,1,1,1,0,0,1,1,10
107994,1,0,0,1,1,0,1,0,0,0,0,0,6
107995,1,1,0,0,0,0,0,0,0,0,0,0,1
107996,1,1,1,0,0,0,0,0,0,0,0,0,2
107997,1,1,1,1,1,1,1,1,1,0,0,0,8
107998,1,0,0,0,0,0,0,0,0,0,0,0,0
107999,1,0,0,0,0,0,0,0,0,0,0,0,0
108000,1,1,1,1,1,1,1,1,1,1,0,0,9
108001,1,1,1,1,1,1,1,1,1,1,1,1,10
108002,1,1,1,0,1,0,0,0,0,0,0,0,4
108003,1,1,1,1,1,0,1,1,1,1,1,1,10
108004,1,1,1,1,1,1,1,1,1,1,1,1,10
108005,1,0,0,1,0,1,1,1,0,1,1,0,10
108006,1,0,0,0,0,0,0,0,0,0,0,0,0
108007,1,0,0,0,0,0,0,0,0,0,0,0,0
108008,1,0,0,1,1,1,0,0,0,0,0,0,5
108009,1,1,0,0,0,1,0,0,0,0,0,0,5
108010,1,1,1,1,0,0,0,0,0,0,0,0,3
108011,1,0,0,0,0,0,0,0,0,0,0,0,0
108012,1,0,0,0,0,0,0,1,0,0,0,0,7
108013,1,1,1,1,0,0,0,0,0,0,0,0,3
108014,1,0,1,0,0,0,0,0,0,0,0,0,2
108015,1,1,0,0,1,0,0,1,1,1,1,1,10
108016,1,1,1,1,1,1,1,1,0,1,1,0,10
108017,1,0,0,0,0,0,0,0,0,0,0,0,0
108018,1,1,1,1,1,1,1,1,1,1,1,1,10
108019,1,0,0,1,0,0,0,0,1,0,0,0,8
108020,1,0,1,1,1,1,0,0,0,0,0,0,5
108021,1,1,1,1,1,0,0,0,0,0,0,0,4
108022,1,1,0,0,0,0,0,0,0,0,0,0,1
108023,1,1,1,0,0,0,1,0,0,0,0,0,6
108024,1,0,0,0,0,0,0,0,0,0,0,0,0
108025,1,1,1,0,1,1,1,1,1,1,1,1,10
108026,1,0,1,0,0,0,0,0,0,0,0,0,2
108027,1,0,0,1,0,0,0,0,0,0,0,0,3
108028,1,1,1,1,1,1,0,0,0,0,1,1,10
108029,1,0,0,0,0,1,1,1,0,0,0,0,7
108030,1,1,1,0,1,0,0,0,0,0,0,0,4
108031,1,0,0,0,0,0,0,0,0,0,0,0,0
108032,1,1,0,0,0,0,0,0,0,0,0,0,1
108033,1,0,0,0,1,0,0,0,0,0,0,0,4
108034,1,1,1,1,0,0,1,1,1,0,1,0,10
108035,1,0,0,0,0,0,0,0,0,0,0,0,0
108036,1,1,1,1,1,1,1,0,0,0,0,0,6
108037,1,1,1,1,1,1,0,1,1,0,0,0,8
108038,1,0,0,0,0,0,0,0,0,0,0,0,0
108039,1,0,0,0,1,0,1,0,0,0,0,0,6
108040,1,1,0,0,0,0,0,0,0,0,0,0,1
108041,1,1,1,1,1,1,1,1,1,1,0,0,9
108042,1,1,0,0,0,0,0,0,0,0,0,0,1
108043,1,0,0,0,0,0,0,0,0,0,0,0,0
108044,1,1,1,0,0,0,0,0,0,0,0,0,2
108045,1,0,0,0,0,0,0,0,1,0,0,0,8
108046,1,1,1,1,1,0,0,0,1,0,1,1,10
108047,1,1,1,1,1,1,1,1,1,1,0,0,9
108048,1,1,0,0,0,0,0,0,0,0,0,0,1
108049,1,0,0,0,0,1,1,0,0,0,0,0,6
108050,1,1,1,1,1,0,1,0,1,0,0,0,8
108051,1,0,0,0,0,0,0,0,0,0,0,0,0
108052,1,1,1,1,0,1,0,0,0,0,0,0,5
108053,1,0,0,0,0,0,0,0,0,0,0,0,0
108054,1,0,0,0,0,0,0,0,0,0,0,0,0
108055,1,1,1,0,0,0,0,0,0,0,0,0,2
108056,1,0,0,0,0,0,0,0,0,0,0,0,0
108057,1,0,1,0,0,0,0,0,0,0,0,0,2
108058,1,0,0,0,0,0,0,0,0,0,0,0,0
108059,1,1,1,1,1,1,0,0,0,0,0,0,5
108060,1,0,0,0,0,0,0,0,0,0,0,0,0
108061,1,1,1,1,0,0,0,0,0,0,0,0,3
108062,1,1,1,0,1,0,1,0,0,0,0,0,6
108063,1,0,0,0,0,0,0,0,0,0,0,0,0
108064,1,1,1,1,1,1,1,1,1,1,1,1,10
108065,1,1,0,0,0,0,0,0,0,0,0,0,1
108066,1,1,1,0,0,0,0,0,0,0,0,0,2
108067,1,0,0,0,0,0,1,0,0,0,0,0,6
108068,1,0,0,0,0,0,0,0,0,0,0,0,0
108069,1,1,0,0,0,0,0,0,0,1,0,0,9
108070,1,0,0,0,0,0,0,0,0,0,0,0,0
108071,1,1,0,1,0,1,1,0,0,1,0,0,9
108072,1,1,1,1,0,0,0,0,0,0,0,0,3
108073,1,1,1,0,0,0,0,0,0,0,0,0,2
108074,1,1,1,1,0,0,0,0,1,1,1,0,10
108075,1,1,1,1,1,1,0,1,1,1,0,1,9
108076,1,0,0,0,0,0,0,0,0,0,0,0,0
108077,1,1,1,1,0,0,0,0,0,1,1,0,10
108078,1,1,1,1,0,0,1,1,1,1,1,0,10
108079,1,0,0,0,1,0,0,0,0,0,0,0,4
108080,1,0,1,1,0,1,1,1,1,0,1,0,10
108081,1,1,1,0,0,1,0,0,0,0,1,1,10
108082,1,0,1,1,1,1,1,1,0,0,1,1,10
108083,1,0,0,0,0,0,0,0,0,0,0,0,0
108084,1,1,0,1,0,1,0,0,0,0,0,0,5
108085,1,0,0,0,0,0,0,0,0,0,0,0,0
108086,1,1,0,0,0,0,0,0,0,0,0,0,1
108087,1,1,1,0,0,1,1,0,0,0,0,0,6
108088,1,1,1,1,0,1,0,0,0,0,0,0,5
108089,1,1,1,0,0,0,0,0,0,0,0,0,2
108090,1,1,1,0,0,0,0,0,0,0,0,0,2
108091,1,1,1,1,1,1,1,1,0,0,0,0,7
108092,1,1,1,1,1,1,1,1,1,1,1,0,10
108093,1,1,1,0,1,0,1,1,1,1,1,1,10
108094,1,1,1,1,1,0,0,0,0,0,0,0,4
108095,1,1,0,0,1,1,1,1,1,1,1,1,10
108096,1,1,1,0,0,0,0,0,0,0,0,0,2
108097,1,1,1,1,1,1,0,0,0,0,0,0,5
108098,1,0,0,0,0,0,1,0,1,1,1,1,10
108099,1,0,0,0,0,0,0,1,1,1,1,1,10
108100,1,0,1,1,1,1,1,1,1,1,0,0,9
108101,1,0,1,1,1,1,1,1,1,1,1,1,10
108102,1,0,1,1,0,0,1,1,1,1,1,0,10
108103,1,0,0,0,0,0,0,0,0,0,0,0,0
108104,1,1,1,0,0,0,0,0,0,0,1,0,10
108105,1,1,0,0,0,0,0,0,0,0,0,0,1
108106,1,0,0,0,0,0,0,0,0,0,0,0,0
108107,1,1,0,1,0,0,0,0,0,0,0,0,3
108108,1,0,0,0,0,0,0,0,0,0,0,0,0
108109,1,1,1,0,0,0,1,1,0,0,0,0,7
108110,1,1,0,1,0,0,0,0,0,0,0,0,3
108111,1,1,1,1,1,1,1,0,0,0,0,0,6
108112,1,0,0,1,0,0,0,0,0,0,0,0,3
108113,1,1,1,1,1,1,1,0,1,1,1,1,10
108114,1,0,1,1,1,1,1,1,1,1,1,1,10
108115,1,1,1,1,1,0,0,0,1,0,0,0,8
108116,1,1,1,0,0,0,0,0,0,0,0,0,2
108117,1,1,0,0,0,0,0,0,0,0,0,0,1
108118,1,0,1,0,0,0,0,0,0,0,0,0,2
108119,1,1,1,0,0,1,1,0,0,1,1,1,10
108120,1,1,1,1,1,1,1,1,1,0,1,1,10
108121,1,1,1,1,1,1,1,1,1,1,1,1,10
108122,1,0,0,0,0,0,0,0,0,0,0,0,0
108123,1,1,0,0,1,1,1,1,1,0,0,0,8
108124,1,0,0,0,0,0,0,0,0,0,0,0,0
108125,1,1,1,1,1,1,1,1,1,1,1,1,10
108126,1,1,1,0,0,0,1,0,0,0,0,0,6
108127,1,1,1,1,1,1,1,1,1,1,1,1,10
108128,1,1,1,1,0,0,1,1,1,1,0,0,9
108129,1,1,1,1,1,1,1,1,1,1,1,1,10
108130,1,1,1,1,1,1,0,0,1,1,1,1,10
108131,1,1,0,1,0,0,0,0,0,0,0,0,3
108132,1,1,1,1,1,1,1,1,0,0,0,0,7
108133,1,0,0,0,0,0,0,0,0,0,0,0,0
108134,1,1,0,0,0,0,0,0,0,0,0,0,1
108135,1,0,0,0,0,0,0,0,0,0,0,0,0
108136,1,1,1,1,1,1,1,1,1,1,1,1,10
108137,1,1,1,1,1,1,1,1,1,1,0,1,9
108138,1,1,1,1,1,1,0,1,1,1,1,1,10
108139,1,0,0,0,0,0,0,0,1,0,0,0,8
108140,1,0,0,0,0,0,0,0,0,0,0,0,0
108141,1,1,1,0,1,1,1,1,1,0,0,0,8
108142,1,1,0,1,0,0,0,0,0,0,0,0,3
108143,1,0,0,0,0,0,0,0,0,0,0,0,0
108144,1,0,0,0,0,0,0,0,0,0,0,0,0
108145,1,1,1,0,1,1,1,0,0,0,0,0,6
108146,1,1,1,1,1,1,1,1,1,1,1,1,10
108147,1,1,1,0,1,1,1,1,1,1,0,1,9
108148,1,1,0,0,0,0,0,0,0,0,0,0,1
108149,1,0,0,0,0,0,0,0,0,0,0,0,0
108150,1,0,0,0,0,0,1,0,1,1,1,1,10
108151,1,0,1,1,1,1,1,0,0,0,0,0,6
108152,1,1,1,1,1,0,0,0,0,0,0,0,4
108153,1,0,1,1,1,1,1,1,1,0,1,1,10
108154,1,1,1,1,1,1,1,1,1,1,1,1,10
108155,1,0,0,0,1,1,0,0,0,0,0,0,5
108156,1,1,1,1,1,1,0,0,0,0,0,0,5
108157,1,1,1,0,0,0,0,0,0,0,0,0,2
108158,1,1,1,1,1,1,1,1,1,1,1,0,10
108159,1,1,0,0,0,0,0,0,0,0,0,0,1
108160,1,0,0,0,1,1,1,1,1,1,1,1,10
108161,1,0,0,1,0,1,1,0,0,0,0,0,6
108162,1,1,1,1,1,1,1,1,1,1,1,1,10
108163,1,1,1,1,1,1,1,1,1,1,1,1,10
108164,1,1,1,1,1,1,1,1,1,1,1,0,10
108165,1,1,1,1,1,1,1,1,1,1,1,1,10
108166,1,0,0,0,0,0,0,0,0,0,0,0,0
108167,1,1,1,1,1,1,0,1,0,0,1,0,10
108168,1,1,1,0,0,0,1,1,1,1,0,1,9
108169,1,1,1,1,1,1,1,1,1,1,1,1,10
108170,1,1,1,0,1,1,1,1,1,1,0,0,9
108171,1,0,0,1,1,0,1,0,1,0,0,0,8
108172,1,1,1,0,0,0,0,0,0,0,0,0,2
108173,1,1,1,1,1,1,1,1,1,1,1,0,10
108174,1,1,1,0,0,0,0,0,0,0,0,0,2
108175,1,0,0,0,0,0,0,1,0,0,0,0,7
108176,1,0,1,1,0,0,0,1,0,1,0,0,9
108177,1,0,0,0,0,0,0,0,0,0,0,0,0
108178,1,1,1,0,1,1,1,0,1,1,1,1,10
108179,1,1,1,1,1,1,0,0,0,0,0,0,5
108180,1,0,0,0,0,0,0,1,0,0,0,0,7
108181,1,1,1,1,1,1,1,1,1,1,1,1,10
108182,1,0,0,0,0,0,0,1,1,0,0,0,8
108183,1,1,1,1,1,1,1,1,1,1,1,1,10
108184,1,1,1,1,1,1,1,1,1,1,1,1,10
108185,1,0,0,0,0,0,0,1,1,1,1,1,10
108186,1,0,1,1,0,0,0,1,0,0,0,0,7
108187,1,1,1,0,0,0,0,0,0,0,0,0,2
108188,1,0,0,0,0,0,0,0,1,0,0,0,8
108189,1,0,0,0,0,0,0,0,0,0,0,0,0
108190,1,1,0,0,0,0,0,0,0,0,0,0,1
108191,1,1,1,1,1,1,1,1,1,1,1,1,10
108192,1,0,1,1,1,1,1,0,1,0,0,0,8
108193,1,0,0,0,0,0,0,0,0,0,0,0,0
108194,1,0,0,0,0,0,0,0,0,0,0,0,0
108195,1,0,0,0,0,0,0,0,0,0,0,0,0
108196,1,1,0,1,1,1,0,1,0,0,0,0,7
108197,1,1,0,0,0,0,0,0,0,0,0,0,1
108198,1,1,1,1,0,0,0,0,0,0,0,0,3
108199,1,0,0,0,0,0,1,0,1,1,0,0,9
108200,1,1,0,1,0,1,1,0,0,0,0,0,6
108201,1,0,0,0,0,0,0,0,0,0,0,0,0
108202,1,0,0,0,0,0,0,0,0,0,0,0,0
108203,1,1,1,1,1,1,1,0,1,0,1,1,10
108204,1,1,1,1,1,1,1,0,1,1,1,1,10
108205,1,1,1,0,0,0,0,1,1,1,1,1,10
108206,1,0,1,1,0,1,1,0,1,1,1,1,10
108207,1,0,1,0,0,0,0,0,0,0,0,0,2
108208,1,0,0,0,0,0,0,0,0,0,0,0,0
108209,1,0,0,0,0,0,0,0,0,0,0,0,0
108210,1,0,0,0,0,0,1,0,0,0,1,0,10
108211,1,0,1,1,0,0,0,0,0,0,0,0,3
108212,1,1,0,0,0,0,0,0,0,0,0,0,1
108213,1,1,1,1,1,1,1,0,0,1,1,0,10
108214,1,1,1,1,1,1,1,0,0,0,0,0,6
108215,1,0,0,0,1,1,1,1,1,0,1,1,10
108216,1,1,1,1,0,1,0,0,0,0,0,0,5
108217,1,0,0,0,0,0,0,0,0,0,0,0,0
108218,1,1,1,0,0,0,0,0,0,0,0,0,2
108219,1,0,0,0,0,0,0,0,0,0,0,0,0
108220,1,1,0,0,1,0,1,1,1,0,0,0,8
108221,1,1,0,0,0,0,0,0,0,0,0,0,1
108222,1,1,1,0,0,0,0,0,0,0,0,0,2
108223,1,1,1,1,0,0,0,0,0,1,0,0,9
108224,1,1,1,1,1,0,1,1,1,1,1,1,10
108225,1,0,1,0,0,0,0,0,0,0,0,0,2
108226,1,1,0,0,0,1,0,0,0,0,0,0,5
108227,1,0,0,0,0,0,0,0,0,0,0,0,0
108228,1,0,0,0,0,0,0,0,0,0,0,0,0
108229,1,1,1,1,1,0,0,0,0,0,0,0,4
108230,1,0,0,0,1,1,1,0,1,1,0,0,9
108231,1,0,0,0,0,0,0,0,0,0,0,0,0
108232,1,1,0,1,0,0,0,0,0,0,0,0,3
108233,1,1,1,1,1,1,0,0,1,1,0,1,9
108234,1,0,0,0,0,0,0,0,0,0,0,0,0
108235,1,0,1,1,0,0,0,0,0,0,0,0,3
108236,1,0,0,0,0,0,0,0,0,0,0,0,0
108237,1,1,0,0,0,1,1,1,1,1,1,1,10
108238,1,1,1,0,0,0,0,0,0,0,0,0,2
108239,1,0,0,0,0,0,0,0,0,0,0,0,0
108240,1,0,0,0,0,0,0,0,0,0,0,0,0
108241,1,0,0,0,0,0,0,0,0,0,0,0,0
108242,1,0,0,0,0,0,0,0,0,0,0,0,0
108243,1,0,0,0,0,1,1,0,0,1,0,0,9
108244,1,1,1,1,1,1,1,1,1,1,1,1,10
108245,1,0,0,0,0,1,1,0,0,1,0,0,9
108246,1,1,0,0,0,0,0,0,0,0,0,0,1
108247,1,1,1,1,0,0,0,0,1,1,1,1,10
108248,1,0,1,0,0,1,1,0,1,1,1,1,10
108249,1,0,0,0,0,0,0,0,0,0,0,0,0
108250,1,0,0,0,0,0,0,0,0,0,0,0,0
108251,1,0,0,0,0,0,0,0,0,0,0,0,0
108252,1,0,0,0,0,0,0,0,0,0,0,0,0
108253,1,1,1,1,1,1,1,0,1,0,0,0,8
108254,1,1,0,1,0,1,0,0,1,1,1,1,10
108255,1,1,1,1,0,1,1,1,0,1,0,0,9
108256,1,0,0,0,0,0,0,0,0,0,0,0,0
108257,1,1,1,1,1,1,0,0,0,0,0,0,5
108258,1,1,0,0,0,0,0,0,0,0,0,0,1
108259,1,1,0,0,0,0,0,0,0,0,0,0,1
108260,1,0,0,0,0,0,1,0,0,0,0,0,6
108261,1,1,1,1,1,1,0,1,1,1,1,1,10
108262,1,1,1,1,1,1,1,1,1,0,0,0,8
108263,1,0,1,1,1,1,1,0,1,1,1,1,10
108264,1,1,1,1,0,1,1,1,1,1,1,1,10
108265,1,0,0,0,0,0,0,0,0,0,0,0,0
108266,1,1,1,1,0,0,0,0,0,0,0,0,3
108267,1,1,1,0,1,1,1,1,1,0,0,0,8
108268,1,0,0,0,0,0,0,0,0,0,0,0,0
108269,1,1,1,1,1,1,1,1,0,0,1,1,10
108270,1,1,0,0,0,0,0,0,0,0,0,0,1
108271,1,1,0,0,0,0,0,0,0,0,0,0,1
108272,1,0,0,0,0,0,0,0,0,0,0,0,0
108273,1,1,1,0,1,1,1,0,1,0,0,1,8
108274,1,1,1,1,1,1,1,1,0,0,1,1,10
108275,1,1,1,1,1,1,1,1,1,1,1,1,10
108276,1,1,1,1,0,0,0,0,0,0,0,0,3
108277,1,1,0,0,0,0,0,0,0,0,0,0,1
108278,1,0,0,0,0,0,0,0,0,0,0,0,0
108279,1,1,1,1,0,0,0,0,0,0,0,0,3
108280,1,0,0,0,0,0,0,0,0,0,0,0,0
108281,1,0,1,1,0,0,0,0,0,0,0,0,3
108282,1,0,0,0,0,0,0,0,0,0,0,0,0
108283,1,0,0,0,0,0,0,0,0,0,0,0,0
108284,1,1,1,1,1,1,0,0,0,0,0,0,5
108285,1,1,1,1,1,1,1,1,1,1,1,1,10
108286,1,1,1,0,0,0,1,0,0,0,0,0,6
108287,1,0,1,0,1,0,0,0,0,0,1,0,10
108288,1,1,1,0,0,0,0,0,0,0,0,0,2
108289,1,1,1,0,0,0,1,0,0,0,0,0,6
108290,1,0,1,0,0,0,0,0,0,0,1,0,10
108291,1,1,0,0,0,0,0,0,0,0,0,0,1
108292,1,0,0,0,0,0,0,0,0,0,0,0,0
108293,1,0,0,0,0,1,0,0,0,0,0,0,5
108294,1,1,1,0,0,0,0,0,0,0,0,0,2
108295,1,0,0,0,0,0,0,0,0,0,0,0,0
108296,1,1,1,1,1,0,0,0,0,0,0,0,4
108297,1,0,1,0,0,0,1,0,0,0,0,0,6
108298,1,1,1,1,0,0,0,0,0,0,0,0,3
108299,1,1,1,1,1,1,1,1,1,1,1,1,10
108300,1,1,1,0,0,0,0,0,0,0,0,0,2
108301,1,1,0,0,0,0,0,0,0,0,0,0,1
108302,1,0,0,0,0,0,0,0,0,0,0,0,0
108303,1,1,1,0,1,1,0,0,0,0,0,0,5
108304,1,0,0,0,0,1,1,0,0,0,0,0,6
108305,1,1,1,1,1,1,1,1,1,1,1,0,10
108306,1,1,1,1,1,1,1,0,0,1,0,0,9
108307,1,1,0,0,1,0,0,0,0,0,0,0,4
108308,1,1,0,0,0,0,0,0,0,0,0,0,1
108309,1,1,1,1,1,1,1,1,1,1,1,1,10
108310,1,0,1,1,1,1,0,0,1,1,0,1,9
108311,1,1,1,1,1,1,1,1,1,1,1,1,10
108312,1,1,1,1,1,1,1,1,1,1,1,1,10
108313,1,0,0,0,0,1,1,1,0,1,0,0,9
108314,1,0,0,0,0,0,0,0,0,0,0,0,0
108315,1,0,0,0,0,0,0,0,0,0,0,0,0
108316,1,1,1,1,0,0,0,0,0,0,0,0,3
108317,1,0,1,0,1,0,0,0,1,1,0,1,9
108318,1,1,0,0,1,0,0,0,0,0,0,0,4
108319,1,1,0,0,0,0,0,0,0,0,0,0,1
108320,1,0,1,0,0,0,0,1,1,0,0,0,8
108321,1,0,1,0,0,0,0,0,0,0,0,0,2
108322,1,1,1,1,1,1,1,1,1,1,1,1,10
108323,1,1,1,0,0,0,0,1,1,1,1,1,10
108324,1,0,1,1,1,1,1,0,1,1,1,1,10
108325,1,0,0,1,0,0,0,1,1,1,1,1,10
108326,1,1,1,0,0,0,0,0,0,0,0,0,2
108327,1,0,1,1,0,0,0,0,0,0,0,0,3
108328,1,1,1,1,0,0,0,0,1,0,1,0,10
108329,1,0,0,0,0,0,0,0,0,0,0,0,0
108330,1,1,0,0,0,0,0,0,0,0,0,0,1
108331,1,1,0,0,0,0,0,0,0,0,0,0,1
108332,1,1,0,1,1,1,1,1,1,1,1,1,10
108333,1,0,0,0,0,0,0,0,0,0,0,0,0
108334,1,1,1,1,0,0,0,0,0,0,0,0,3
108335,1,1,0,0,0,0,0,0,0,0,0,0,1
108336,1,0,0,0,0,0,0,1,0,0,0,0,7
108337,1,1,1,0,0,0,0,0,0,0,0,0,2
108338,1,1,0,1,1,0,0,1,1,1,1,1,10
108339,1,0,0,0,0,0,0,0,0,0,0,0,0
108340,1,0,0,0,0,0,0,0,0,0,0,0,0
108341,1,1,1,1,1,1,1,1,1,1,1,1,10
108342,1,1,1,1,0,1,1,0,0,0,0,0,6
108343,1,0,0,0,0,0,0,0,0,0,0,0,0
108344,1,1,0,1,0,1,0,0,0,0,0,0,5
108345,1,1,0,1,0,0,1,0,1,1,1,1,10
108346,1,0,0,0,0,0,0,0,0,0,0,0,0
108347,1,0,0,0,0,0,1,1,1,0,0,0,8
108348,1,1,1,1,1,0,0,0,0,0,0,0,4
108349,1,1,0,0,1,0,1,1,0,1,1,0,10
108350,1,0,1,0,0,0,0,0,0,0,1,0,10
108351,1,0,0,0,0,0,0,0,0,0,0,0,0
108352,1,0,0,0,0,0,0,0,0,0,0,0,0
108353,1,0,1,1,0,1,0,0,1,1,0,0,9
108354,1,1,1,0,0,0,0,0,0,0,0,0,2
108355,1,1,1,0,1,0,0,1,1,0,0,0,8
108356,1,0,0,0,0,1,0,0,0,0,0,0,5
108357,1,1,1,1,0,0,0,0,1,0,0,0,8
108358,1,0,0,0,0,0,0,0,0,0,0,0,0
108359,1,1,1,1,1,1,1,1,1,1,1,1,10
108360,1,0,0,1,0,1,1,1,1,0,1,0,10
108361,1,0,0,0,0,0,0,0,0,0,0,0,0
108362,1,1,1,1,1,0,0,0,0,0,0,0,4
108363,1,0,0,0,0,0,0,0,0,0,0,0,0
108364,1,1,1,1,0,0,0,0,0,0,0,0,3
108365,1,1,0,0,1,0,0,0,0,0,0,0,4
108366,1,1,0,0,0,0,0,1,0,0,0,0,7
108367,1,0,0,0,0,0,0,0,0,0,0,0,0
108368,1,1,1,0,0,0,0,0,0,1,0,0,9
108369,1,0,1,0,1,0,0,0,0,0,0,0,4
108370,1,0,0,0,1,1,0,0,0,0,0,0,5
108371,1,0,0,0,0,0,0,0,0,0,0,0,0
108372,1,1,0,0,0,0,0,0,0,0,0,0,1
108373,1,1,1,1,1,1,0,1,0,1,0,1,9
108374,1,0,0,0,0,0,0,0,0,0,0,0,0
108375,1,0,0,0,0,0,0,0,0,0,0,0,0
108376,1,0,0,0,0,0,0,0,0,0,0,0,0
108377,1,1,0,0,0,0,0,0,0,0,0,0,1
108378,1,1,1,0,1,1,0,1,0,1,1,1,10
108379,1,0,0,0,0,0,0,0,0,0,0,0,0
108380,1,0,1,0,0,0,0,0,0,0,0,0,2
108381,1,0,0,0,0,0,0,0,0,0,0,0,0
108382,1,0,0,0,0,0,0,0,0,0,0,0,0
108383,1,0,1,1,1,1,1,1,0,1,1,1,10
108384,1,1,1,1,1,0,0,1,0,0,0,0,7
108385,1,0,0,0,0,0,0,0,0,0,0,0,0
108386,1,1,1,1,1,1,1,1,1,1,1,0,10
108387,1,0,0,0,0,0,0,0,0,0,0,0,0
108388,1,0,1,1,0,0,0,0,0,0,0,0,3
108389,1,1,0,0,0,0,0,0,0,0,0,0,1
108390,1,0,0,0,0,0,0,0,0,0,0,0,0
108391,1,0,0,0,0,0,0,0,0,0,0,0,0
108392,1,1,0,0,0,0,0,0,0,0,0,0,1
